timestamp,market_id,p,anomaly_score,base_score,ml_score,deep_score,hybrid_score,explanation
2026-01-13T03:50:11+00:00,521947,0.007,0.9067628805465956,0.7928064012146568,1.0,1.0,1.0,price=1.00 | liq=0.17 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-13T03:55:11+00:00,521947,0.008,0.8459230056752116,0.7928060400526262,0.7,0.9966411506061195,1.0,price=1.00 | liq=0.17 | corr=1.00 | cusum=1.00 | ml=0.70 | deep=1.00 | hybrid=1.00
2026-01-11T22:30:12+00:00,537486,0.375,0.9150386099186524,0.8111969109303389,1.0,0.9999999999999996,1.0,price=1.00 | liq=0.24 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-12T00:00:17+00:00,537486,0.375,0.9087230799262401,0.8111969109303389,1.0,0.9747378800303506,1.0,price=1.00 | liq=0.24 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=0.97 | hybrid=1.00
2026-01-12T05:15:11+00:00,537486,0.33,0.915038609073317,0.8111969109303389,1.0,0.9999999966186581,1.0,price=1.00 | liq=0.24 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-14T20:55:12+00:00,537486,0.32,0.9079212424429698,0.8099766847142202,1.0,0.9737269372862827,1.0,price=1.00 | liq=0.24 | corr=1.00 | cusum=0.99 | ml=1.00 | deep=0.97 | hybrid=1.00
2026-01-14T21:00:19+00:00,537486,0.325,0.7978541358098432,0.8111888043804688,0.7,0.7712766953545289,1.0,price=1.00 | liq=0.24 | corr=1.00 | cusum=1.00 | ml=0.70 | deep=0.77 | hybrid=1.00
2026-01-15T07:30:18+00:00,537488,0.0035,0.9145677576803877,0.8124438890738149,1.0,0.9958720303886839,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-15T22:35:14+00:00,537488,0.003,0.9155997500832167,0.8124438890738149,1.0,1.0,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-15T22:40:27+00:00,537488,0.0025,0.9155997500832167,0.8124438890738149,1.0,1.0,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-15T22:45:15+00:00,537488,0.002,0.9155937929905111,0.8124438890738149,0.9999702145364722,1.0,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-13T20:25:11+00:00,537490,0.0285,0.9090719455491061,0.8071681775737637,1.0,0.98338506256365,1.0,price=1.00 | liq=0.23 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=0.98 | hybrid=1.00
2026-01-13T20:30:13+00:00,537490,0.03,0.9071570501932992,0.807168177573717,1.0,0.9757254811405065,1.0,price=1.00 | liq=0.23 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=0.98 | hybrid=1.00
2026-01-13T20:35:10+00:00,537490,0.031,0.8296807793747203,0.8071681703872029,0.7,0.905820410801916,1.0,price=1.00 | liq=0.23 | corr=1.00 | cusum=1.00 | ml=0.70 | deep=0.91 | hybrid=1.00
2026-01-14T06:05:11+00:00,537490,0.024,0.9120601402160529,0.8071681775737637,1.0,0.9953378412314371,1.0,price=1.00 | liq=0.23 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-14T07:45:11+00:00,537490,0.024,0.913044401186638,0.8071681775737637,1.0,0.9992748851137777,1.0,price=1.00 | liq=0.23 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-14T07:55:12+00:00,537490,0.024,0.9114059065370482,0.8071681775737637,1.0,0.9927209065154188,1.0,price=1.00 | liq=0.23 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=0.99 | hybrid=1.00
2026-01-14T08:00:28+00:00,537490,0.0235,0.9097931449573545,0.8071523590126555,1.0,0.9862983336066381,1.0,price=1.00 | liq=0.23 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=0.99 | hybrid=1.00
2026-01-14T09:05:10+00:00,537490,0.032,0.9130315209346996,0.8071681775737637,1.0,0.999223364106024,1.0,price=1.00 | liq=0.23 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-14T09:45:10+00:00,537490,0.0385,0.9051392999901037,0.8071681775737637,1.0,0.9676544803276406,1.0,price=1.00 | liq=0.23 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=0.97 | hybrid=1.00
2026-01-14T09:50:12+00:00,537490,0.044,0.9131989904193281,0.8071681775737637,1.0,0.999893242044538,1.0,price=1.00 | liq=0.23 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-14T10:00:12+00:00,537490,0.045,0.9132229075818555,0.8071635401694159,1.0,0.999997258022473,1.0,price=1.00 | liq=0.23 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-14T10:05:11+00:00,537490,0.044,0.9132235428251142,0.8071635401694159,1.0,0.9999997989955078,1.0,price=1.00 | liq=0.23 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-14T10:10:11+00:00,537490,0.0445,0.8499669788936872,0.8000673992864511,0.7,0.9997465968591368,1.0,price=0.99 | liq=0.23 | corr=0.99 | cusum=1.00 | ml=0.70 | deep=1.00 | hybrid=1.00
2026-01-14T13:15:10+00:00,537490,0.036,0.9131699395894177,0.8071681775737637,1.0,0.9997770387248966,1.0,price=1.00 | liq=0.23 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-14T13:20:11+00:00,537490,0.0385,0.8643696699846755,0.8071681775737637,1.0,0.8045759603059275,1.0,price=1.00 | liq=0.23 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=0.80 | hybrid=1.00
2026-01-15T03:45:12+00:00,537490,0.022,0.9126503137141281,0.8058895860314216,1.0,0.9999999999999539,1.0,price=1.00 | liq=0.23 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-15T08:35:11+00:00,537490,0.0215,0.912438763660368,0.805419474913028,1.0,0.9999999997980218,1.0,price=1.00 | liq=0.23 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-12T01:40:10+00:00,541517,0.91,0.9154853080659006,0.812189573479779,1.0,1.0,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-12T01:45:09+00:00,541517,0.9,0.8017795025331317,0.812189573479779,0.7,0.7851767778689248,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=0.70 | deep=0.79 | hybrid=1.00
2026-01-11T20:30:25+00:00,541518,0.0095,0.9157092076442876,0.812687128098417,1.0,1.0,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-11T20:35:10+00:00,541518,0.007,0.8514104080159773,0.669801009075052,1.0,0.9999998157288159,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=0.05 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-12T23:30:10+00:00,541518,0.0235,0.9157092076442876,0.812687128098417,1.0,1.0,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-12T23:35:10+00:00,541518,0.0225,0.7957090349461561,0.8126871016992641,0.4,0.9999993567259492,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=0.40 | deep=1.00 | hybrid=1.00
2026-01-17T20:25:11+00:00,541518,0.013,0.9144009559496391,0.812687128098417,1.0,0.9947669932214058,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=0.99 | hybrid=1.00
2026-01-12T04:30:10+00:00,541519,0.057,0.9101724806683145,0.8122923988725904,1.0,0.9785636047025955,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=0.98 | hybrid=1.00
2026-01-12T04:40:23+00:00,541519,0.0515,0.9044220485120532,0.8122923988725904,1.0,0.9555618760775504,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=0.96 | hybrid=1.00
2026-01-12T04:50:10+00:00,541519,0.0515,0.9028584373607444,0.8122923988725904,1.0,0.9493074314723152,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=0.95 | hybrid=1.00
2026-01-13T18:55:10+00:00,541519,0.0175,0.9155315794164253,0.8122923988725904,1.0,0.9999999996950388,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-14T12:50:11+00:00,541519,0.044,0.9024955275830489,0.8122881573489944,1.0,0.9478634271040053,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=0.95 | hybrid=1.00
2026-01-15T17:50:13+00:00,541519,0.0165,0.9155315794884747,0.8122923988725904,1.0,0.9999999999832363,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-16T15:50:11+00:00,541520,0.0025,0.915730112046545,0.8127335823256556,1.0,1.0,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-16T15:55:11+00:00,541520,0.01,0.91573011228451,0.8127335828544665,1.0,1.0,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-16T16:00:12+00:00,541520,0.0105,0.7702122065605052,0.7560271256900113,0.4,1.0,1.0,price=0.91 | liq=0.25 | corr=0.91 | cusum=1.00 | ml=0.40 | deep=1.00 | hybrid=1.00
2026-01-15T13:45:20+00:00,541523,0.0135,0.914368765737526,0.8097083683056133,1.0,1.0,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-15T14:30:25+00:00,541523,0.008,0.9156836816752735,0.8126304037228299,1.0,1.0,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-15T14:35:16+00:00,541523,0.009,0.9156667163187363,0.8125927029305252,1.0,1.0,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-15T14:40:15+00:00,541523,0.0085,0.9046162784219675,0.7880361742710388,1.0,1.0,1.0,price=0.96 | liq=0.25 | corr=0.96 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-15T22:40:32+00:00,541523,0.0175,0.906851527087923,0.7930033935287181,1.0,1.0,1.0,price=0.97 | liq=0.25 | corr=0.97 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-15T22:45:18+00:00,541523,0.0015,0.8513705691073546,0.6697442847017718,1.0,0.9999425639662293,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=0.05 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-12T23:40:11+00:00,541527,0.0015,0.9157750168449833,0.8128333707787033,1.0,0.9999999999782674,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-12T23:45:24+00:00,541527,0.001,0.904999359699283,0.8128333707787025,1.0,0.9568973713954679,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=0.96 | hybrid=1.00
2026-01-15T11:50:15+00:00,541527,0.0205,0.9157013546607318,0.8128333707787033,1.0,0.9997053512412609,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-16T11:05:11+00:00,541527,0.0245,0.9123225315866839,0.8128333410820955,1.0,0.9861901123989635,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=0.99 | hybrid=1.00
2026-01-15T22:50:16+00:00,541531,0.008,0.9157348972114207,0.8127442160253793,1.0,1.0,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-15T22:55:16+00:00,541531,0.0045,0.9155420535506746,0.8123156745570548,1.0,1.0,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-15T23:00:22+00:00,541531,0.0035,0.790034031862867,0.669858096589949,0.7,0.99439155358956,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=0.05 | ml=0.70 | deep=0.99 | hybrid=1.00
2026-01-12T19:50:14+00:00,541554,0.0015,0.903685948508732,0.7859687744638488,1.0,1.0,1.0,price=1.00 | liq=0.14 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-14T22:55:17+00:00,541554,0.001,0.9036859453370817,0.785968767415737,1.0,1.0,1.0,price=1.00 | liq=0.14 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-14T20:45:12+00:00,541559,0.031,0.9034789377077728,0.7858694575502151,1.0,0.9993507272407038,1.0,price=1.00 | liq=0.14 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-16T16:45:12+00:00,541559,0.0305,0.9036432560254165,0.7858739022816978,1.0,0.9999999999946096,1.0,price=1.00 | liq=0.14 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-16T16:55:10+00:00,541559,0.033,0.903631717431498,0.7858482609588842,1.0,1.0,1.0,price=1.00 | liq=0.14 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-14T07:50:13+00:00,541565,0.031,0.9036158436230212,0.785812985828936,1.0,1.0,1.0,price=1.00 | liq=0.14 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
